school_name,web_domain,type,last_visited,status,sources,years_registered,confidence,reason,final_domain,language
"Hochschule für Technik, Wirtschaft und Kultur Leipzig (FH)",htwk-leipzig.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,htwk-leipzig.de,de
"Hochschule Mittweida, University of Applied Sciences",htwm.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,htwm.de,
Humboldt-Universität zu Berlin,hu-berlin.de,university/college,2026-09-17,Active,openalex:page17;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,,,,
HWP - Hamburger Universität für Wirtschaft und Politik,hwp-hamburg.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,hwp-hamburg.de,
International University in Germany,i-u.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,i-u.de,
Internationales Hochschulinstitut Zittau,ihi-zittau.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:tu-dresden.de,tu-dresden.de,en
Internationale Fachhochschule Aalen,international.fh-aalen.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,international.fh-aalen.de,
International School of Management ISM Dortmund,ism-dortmund.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,ism-dortmund.de,
"International School of New Media, University of Lübeck",isnm.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,isnm.de,
IU Internationale Hochschule GmbH,iu-fernstudium.de,university/college,2026-09-23,Active,redirect:iubh-fernstudium.de,,60,http-2xx-html+edu-keywords+structure+substantial-content,iu-fernstudium.de,de
IU Internationale Hochschule GmbH,iubh-fernstudium.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:iu-fernstudium.de,iu-fernstudium.de,de
Jacobs University Bremen,jacobs-university.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:constructor.university,constructor.university,en
Karlshochschule International University,karlshochschule.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,karlshochschule.de,en-us
Katholische Fachhochschule Norddeutschland,kath-fh-nord.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,kath-fh-nord.de,
Katholische Fachhochschule Berlin (KFB),kfb-berlin.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,kfb-berlin.de,
"Katholische Fachhochschule Freiburg, Hochschule für Sozialwesen, Religionspädagogik und Pflege",kfh-freiburg.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:kh-freiburg.de,kh-freiburg.de,en
Katholische Fachhochschule Mainz,kfh-mainz.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:kh-mz.de,kh-mz.de,de-de
Katholische Fachhochschule Nordrhein-Westfalen,kfhnw.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectTimeout,kfhnw.de,
"Kunsthochschule Berlin-Weissensee, Hochschule für Gestaltung",kh-berlin.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,kh-berlin.de,de
"Katholische Fachhochschule Freiburg, Hochschule für Sozialwesen, Religionspädagogik und Pflege",kh-freiburg.de,university/college,2026-09-23,Active,redirect:kfh-freiburg.de,,50,http-2xx-html+edu-keywords+substantial-content,kh-freiburg.de,en
Katholische Fachhochschule Mainz,kh-mz.de,university/college,2026-09-23,Active,redirect:kfh-mainz.de,,60,http-2xx-html+edu-keywords+structure+substantial-content,kh-mz.de,de-de
Katholische Hochschule für Soziale Arbeit Saarbrücken,khsa.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,khsa.de,en
Karlsruhe Institute of Technology,kit.edu,university/college,2026-09-16,Active,openalex:page12;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,19,,,,
Philosophisch-Theologische Hochschule der Salesianer Don Boscos,kloster-benediktbeuern.de,university/college,2026-09-23,Active,redirect:pth-bb.de,,60,http-2xx-html+edu-keywords+structure+substantial-content,kloster-benediktbeuern.de,de
Katholische Stiftungsfachhochschule München,ksfh.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,ksfh.de,
Katholische Universität Eichstätt,ku-eichstaett.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,5,http-404,ku-eichstaett.de,
Kunstakademie Düsseldorf.,kunstakademie-duesseldorf.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,kunstakademie-duesseldorf.de,de
Ludwig-Maximilians-Universität München,lmu.de,university/college,2026-09-23,Active,openalex:page5;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,lmu.de,de
Merkur Internationale FH Karlsruhe,merkur-fh.org,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,3,10,parking,merkur-fh.org,en
"Merz Akademie, Hochschule für Gestaltung Stuttgart",merz-akademie.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,merz-akademie.de,de
Märkische Fachhochschule Iserlohn,mfh-iserlohn.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,mfh-iserlohn.de,
Medizinische Hochschule Hannover,mh-hannover.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:mhh.de,mhh.de,de
Staatliche Hochschule für Musik,mh-trossingen.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,mh-trossingen.de,
Medizinische Hochschule Hannover,mhh.de,university/college,2026-09-23,Active,redirect:mh-hannover.de,,60,http-2xx-html+edu-keywords+structure+substantial-content,mhh.de,de
"Deutsch-Ordens Fachhochschule Riedlingen, Hochschule für Wirtschaft",mobile-university.de,university/college,2026-09-23,Active,redirect:fh-riedlingen.de,,60,http-2xx-html+edu-keywords+structure+substantial-content,mobile-university.de,de
Medizinische Universität Lübeck,mu-luebeck.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,mu-luebeck.de,
"Muthesius-Hochschule, Fachhochschule für Kunst und Gestaltung",muthesius.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,muthesius.de,
Ludwig-Maximilians Universität Zentrum für Neuropathologie und Prionforschung,neuropathologie.med.uni-muenchen.de,university/college,2026-09-15,Inaccessible,wikidata:P856,,,,,
"Nordakademie, Staatlich anerkannte private Fachhochschule mit dualen Studiengängen",nordakademie.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,100,http-2xx-html+multi-source+schema.org-edu+edu-keywords+substantial-content,nordakademie.de,de
Ostkirchliches Institut Regensburg,oki-regensburg.de,university/college,2026-09-16,Inaccessible,ror:api-p13,,,,,
Ostfalia Hochschule für angewandte Wissenschaften,ostfalia.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,ostfalia.de,de-de
Otto-von-Guericke Universität Magdeburg,ovgu.de,university/college,2026-09-24,Active,redirect:uni-magdeburg.de,,60,http-2xx-html+edu-keywords+structure+substantial-content,ovgu.de,de
Evangelische Fachhochschule Ludwigshafen Hochschule für Sozial- und Gesundheitswesen,p2-1.afp24.net,university/college,2026-09-23,Inaccessible,redirect:efhlu.de;redirect:fhkt.de,,5,http-403,p2-1.afp24.net,
Theologische Fakultät Paderborn,paderborn.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,paderborn.de,de-de
Private Fachhochschule Göttingen,pfh-goettingen.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectTimeout,pfh-goettingen.de,
Pädagogische Hochschule Erfurt/Mühlhausen,ph-erfurt.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,ph-erfurt.de,
Pädagogische Hochschule Freiburg,ph-freiburg.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,ph-freiburg.de,de
Pädagogische Hochschule Schwäbisch Gmünd,ph-gmuend.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,ph-gmuend.de,de
Pädagogische Hochschule Heidelberg,ph-heidelberg.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,ph-heidelberg.de,de
Pädagogische Hochschule Karlsruhe,ph-karlsruhe.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,ph-karlsruhe.de,
Pädagogische Hochschule Ludwigsburg,ph-ludwigsburg.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,ph-ludwigsburg.de,de-de
Pädagogische Hochschule Weingarten,ph-weingarten.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,100,http-2xx-html+multi-source+schema.org-edu+edu-keywords+structure+substantial-content,ph-weingarten.de,de
Philosophisch-Theologische Hochschule SVD Sankt Augustin,philtheol-augustin.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,philtheol-augustin.de,en
Popakademie Baden-Württemberg,popakademie.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,popakademie.de,en
University of Cologne,portal.uni-koeln.de,university/college,2026-09-17,Active,openalex:page16,,,,,
Private FernFachhochschule Darmstadt,privatfh-da.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectTimeout,privatfh-da.de,
Philosophisch-Theologische Hochschule der Salesianer Don Boscos,pth-bb.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:kloster-benediktbeuern.de,kloster-benediktbeuern.de,de
Philosophisch-Theologische Hochschule Münster,pth-muenster.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:cts-hochschule.de,cts-hochschule.de,de
Philosophisch-Theologische Hochschule Vallendar der Gesellschaft des Katholischen Apostolates (Pallottiner),pthv.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:SSLError,pthv.de,
"Evangelische Fachhochschule für Sozialpädagogik der ""Diakonenanstalt des Rauhen Hauses"" Hamburg",rauheshaus.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,rauheshaus.de,de-de
Rheinische Fachhochschule Köln,rfh-koeln.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:rh-koeln.de,rh-koeln.de,de
Rheinische Fachhochschule Köln,rh-koeln.de,university/college,2026-09-23,Active,redirect:rfh-koeln.de,,60,http-2xx-html+edu-keywords+structure+substantial-content,rh-koeln.de,de
Ruhr-Universität Bochum,ruhr-uni-bochum.de,university/college,2026-09-18,Active,openalex:page18;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,,,,
RWTH Aachen University,rwth-aachen.de,university/college,2026-09-15,Active,openalex:page9;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,,,,
Lutherische Theologische Hochschule Oberursel,selk.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,selk.de,de-de
Gustav-Siewerth-Akademie,siewerth-akademie.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,siewerth-akademie.de,
"Schiller International University, Heidelberg",siu-heidelberg.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectTimeout,siu-heidelberg.de,
SRH University of Applied Sciences,srh-berlin.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:srh-university.de,srh-university.de,de
Fachhochschule Heidelberg,srh-university.de,university/college,2026-09-23,Active,redirect:fh-heidelberg.de;redirect:srh-berlin.de,,85,http-2xx-html+schema.org-edu+edu-keywords+structure+substantial-content,srh-university.de,de
Philosophisch-Theologische Hochschule Sankt Georgen,st-georgen.uni-frankfurt.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,st-georgen.uni-frankfurt.de,
"Hochschule Anhalt (FH), Hochschule für angewandte Wissenschaften",student.hs-anhalt.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,70,http-2xx-html+multi-source+edu-keywords,student.hs-anhalt.de,
Steinbeis-Hochschule-Berlin,stw.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,stw.de,
Technische Fachhochschule Berlin,tfh-berlin.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:bht-berlin.de,bht-berlin.de,de-de
"Technische Fachhochschule Georg Agricola für Rohstoff, Energie und, Umwelt zu Bochum",tfh-bochum.de,university/college,2026-09-24,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectTimeout,tfh-bochum.de,
Technische Fachhochschule Wildau,tfh-wildau.de,university/college,2026-09-24,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,tfh-wildau.de,
Fachhochschule Brandenburg,th-brandenburg.de,university/college,2026-09-23,Active,redirect:fh-brandenburg.de;hipo:2026-09-23;hipo:2026-09-24,,60,http-2xx-html+edu-keywords+structure+substantial-content,th-brandenburg.de,de
Technische Hochschule Deggendorf,th-deg.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,th-deg.de,de
Technische Hochschule Köln,th-koeln.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;redirect:fh-koeln.de;hipo:2026-09-24,,90,http-2xx-html+multi-source+edu-keywords+structure+substantial-content,th-koeln.de,de
Fachhochschule Lübeck,th-luebeck.de,university/college,2026-09-23,Active,redirect:fh-luebeck.de,,60,http-2xx-html+edu-keywords+structure+substantial-content,th-luebeck.de,de
Technical University of Applied Sciences Augsburg,tha.de,university/college,2026-09-23,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,tha.de,de
Theologische Hochschule Friedensau,thh-friedensau.de,university/college,2026-09-24,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,100,http-2xx-html+multi-source+schema.org-edu+edu-keywords+structure+substantial-content,thh-friedensau.de,de
Technische Hochschule Ingolstadt,thi.de,university/college,2026-09-23,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectTimeout,thi.de,
Fachhochschule Gießen-Friedberg,thm.de,university/college,2026-09-23,Active,redirect:fh-giessen.de;hipo:2026-09-23;hipo:2026-09-24,,75,http-2xx-html+schema.org-edu+edu-keywords+substantial-content,thm.de,de-de
"Hochschule Ulm, Hochschule für Angewandte Wissenschaft",thu.de,university/college,2026-09-23,Active,redirect:hs-ulm.de;hipo:2026-09-23;hipo:2026-09-24,,60,http-2xx-html+edu-keywords+structure+substantial-content,thu.de,de
Tierärztliche Hochschule Hannover,tiho-hannover.de,university/college,2026-09-24,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,tiho-hannover.de,de
Technische Universität Berlin,tu-berlin.de,university/college,2026-09-24,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectTimeout,tu-berlin.de,
Technische Universität Carolo-Wilhelmina zu Braunschweig,tu-braunschweig.de,university/college,2026-09-24,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;redirect:tu-bs.de;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,tu-braunschweig.de,de
Technische Universität Carolo-Wilhelmina zu Braunschweig,tu-bs.de,university/college,2026-09-24,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,40,moved-to:tu-braunschweig.de,tu-braunschweig.de,de
Technische Universität Chemnitz,tu-chemnitz.de,university/college,2026-09-24,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,80,http-2xx-html+multi-source+edu-keywords+substantial-content,tu-chemnitz.de,en
Technische Universität Clausthal,tu-clausthal.de,university/college,2026-09-24,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,tu-clausthal.de,
Brandenburgische Technische Universität Cottbus,tu-cottbus.de,university/college,2026-09-24,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,0,fetch-error:ConnectionError,tu-cottbus.de,
